dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,generated_summary
vims,Cluster_079,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8960863697705803,0.6959459459459459,0.44399460188933876,rouge-score,unicode_char,2,0,max_rouge_tuple,7502,1117,4,20.705040973960422,13,3,"Sáng ngày 23/5, tại một bãi đất trống gần chung cư Thạnh Mỹ Lợi, quận 2, người dân nhặt ve chai đã phát hiện thi thể một người phụ nữ nằm trong bao tải màu trắng dưới lùm cây. Qua xác minh, nạn nhân được xác định là bà Phan Thị Ánh Hương (41 tuổi, sinh năm 1975, ngụ quận 2), người hành nghề sơn móng tay dạo. Theo lời kể của người thân, bà Hương rời nhà từ trưa ngày 22/5 để đi làm và có đeo nhiều nữ trang, nhưng đến tối không thấy trở về và điện thoại bị tắt máy. Trước đó 3 ngày, bà cũng bị mất một chiếc xe máy. Kết quả khám nghiệm cho thấy nạn nhân bị trói chặt tay chân, miệng bị dán keo và bị giết trước khi bị phi tang trong bao tải. Đáng chú ý, số nữ trang trên người bà Hương trước khi mất tích đã biến mất hoàn toàn khi cơ quan chức năng khám nghiệm. Hiện, Công an quận 2 phối hợp với các đơn vị nghiệp vụ và Viện kiểm sát nhân dân TP.HCM đang phong tỏa hiện trường, củng cố hồ sơ và rà soát các mối quan hệ của nạn nhân để truy bắt hung thủ."
vims,Cluster_080,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8040201005025126,0.5838926174496644,0.3886097152428812,rouge-score,unicode_char,2,1,max_rouge_tuple,7947,889,3,16.8856420799857,11,2,"Vào ngày 23/5, Bộ Quốc phòng Hàn Quốc đã chính thức từ chối đề xuất tổ chức hội đàm quân sự liên Triều của Lực lượng vũ trang nhân dân Bắc Triều Tiên. Seoul bày tỏ sự tiếc nuối vì phía Bình Nhưỡng đề xuất đối thoại nhưng không đề cập đến vấn đề phi hạt nhân hóa, đồng thời khẳng định đây là ưu tiên hàng đầu và coi các đề nghị thiếu nội dung này là ""trò lừa phỉnh"". Trước đó, từ ngày 21/5, Bắc Triều Tiên liên tiếp gửi đề xuất đối thoại dưới nhiều danh nghĩa, bao gồm việc tổ chức tiếp xúc cấp chuyên viên vào đầu tháng 6 để giảm căng thẳng. Bộ Thống nhất Hàn Quốc nhận định đây là bước tiếp theo sau báo cáo của Chủ tịch Kim Jong-un tại Đại hội đảng Lao động lần thứ bảy, nhằm gây mâu thuẫn nội bộ Chính phủ miền Nam và tạo lỗ hổng trong cấm vận quốc tế. Mối quan hệ hai nước vẫn cực kỳ căng thẳng sau khi Triều Tiên thử thành công bom nhiệt hạch vào tháng 1 và bắn thử tên lửa vào tháng 2."
vims,Cluster_081,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7809110629067245,0.5850832729905866,0.3846710050614606,rouge-score,unicode_char,2,1,max_rouge_tuple,3790,324,1,7.4066608540015295,9,1,"Ứng cử viên Alexander van der Bellen (đảng Xanh) đã giành chiến thắng sít sao trong cuộc bầu cử Tổng thống vòng 2 tại Áo với 50,3% số phiếu, vượt qua đối thủ Norbert Hofer thuộc đảng Tự do Áo (FPO) với 49,7% số phiếu. Kết quả này được quyết định bởi số phiếu bầu qua bưu điện, trong khi ở vòng đầu, ông Hofer đã dẫn trước với 35% so với 21% của ông Bellen. Đây là lần đầu tiên trong lịch sử hiện đại Áo, Tổng thống được bầu ra không thuộc hai đảng lớn truyền thống. Cuộc bầu cử đánh dấu bước ngoặt chính trị quan trọng, phản ánh sự trỗi dậy mạnh mẽ của tư tưởng cực hữu và bài ngoại tại Áo, được thúc đẩy bởi khủng hoảng di cư, kinh tế bấp bênh và tác động của lệnh cấm vận EU đối với Nga. Dù ông Bellen thắng cử, sự ủng hộ cao cho phe cực hữu cho thấy sự thất vọng của cử tri đối với các đảng truyền thống. Sự phân hóa chính trị còn sâu sắc bởi quan điểm đối lập: ông Hofer từng tuyên bố sẵn sàng giải tán Quốc hội nếu không cùng quan điểm, trong khi ông Bellen cam kết không chấp nhận chính phủ liên hiệp có sự tham gia của đảng Tự do Áo."
vims,Cluster_082,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8423876592890678,0.5815983881799865,0.36351441985244803,rouge-score,unicode_char,2,0,max_rouge_tuple,2729,349,1,7.301716098911129,6,1,"Ông Alexander van der Bellen, một ứng cử viên độc lập, giáo sư kinh tế 72 tuổi và cựu lãnh đạo Đảng Môi trường, đã giành chiến thắng trong cuộc bầu cử Tổng thống Áo diễn ra ngày 22/5. Theo số liệu từ Bộ Nội vụ, ông giành được 50,3% số phiếu bầu (2.254.484 phiếu), vượt qua đối thủ Norbert Hofer của Đảng Tự do (FPÖ) với 49,7% số phiếu (2.223.458 phiếu), chỉ chênh lệch khoảng 31.026 phiếu. Kết quả cuối cùng được xác định sau khi kiểm tra gần 900.000 phiếu bầu gửi qua đường bưu điện. Cuộc bầu cử cho thấy sự phân hóa sâu sắc trong xã hội Áo: 86% người lao động ủng hộ ứng viên cực hữu, trong khi 80% cử tri có học thức bầu cho ông Van der Bellen. Sự khác biệt còn thể hiện qua địa lý với cử tri nông thôn chọn ông Hofer và cư dân đô thị chọn ông Van der Bellen, cũng như sự khác biệt về giới tính và độ tuổi. Ông Hofer, người có xu hướng bài Hồi giáo và hoài nghi Liên minh Châu Âu, đã thừa nhận thất bại trên Facebook. Sau chiến thắng, ông Van der Bellen cam kết giải quyết các vấn đề gây chia rẽ trong xã hội."
vims,Cluster_083,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8793225123500353,0.6798586572438162,0.4573041637261821,rouge-score,unicode_char,2,0,max_rouge_tuple,2824,319,1,6.8214934669667855,8,1,"Ngày 23/5, Công an huyện Đắk Hà, tỉnh Kon Tum thông báo đã bắt giữ Trần Hữu Anh (SN 1986, trú tại thôn 1, xã Đắk La) về hành vi hiếp dâm chị Lê Thị Thủy (SN 1998, trú tại xã Đắk La). Sự việc xảy ra vào khoảng 16h ngày 17/5, khi chị Thủy đang đi một mình tại một khu vực vắng người thuộc xã Đắk Hà. Đối tượng đã lặng lẽ bám theo, khống chế và dùng vũ lực để thực hiện hành vi giao cấu trái ý muốn. Sau khi nhận được đơn trình báo của nạn nhân vào ngày 20/5, cơ quan chức năng đã xác định Trần Hữu Anh có đặc điểm trùng khớp với mô tả và triệu tập đối tượng về trụ sở. Dù ban đầu phủ nhận, nhưng trước các chứng cứ của cơ quan điều tra, Trần Hữu Anh đã cúi đầu thừa nhận hành vi phạm tội. Theo thông tin từ Trưởng CA xã Đắk La, Trần Hữu Anh trước đó là người có nhân thân tốt, chưa từng có tiền án tiền sự và là con của một giáo viên cùng một bảo vệ tại trường THCS Mạc Đĩnh Chi. Vụ việc xảy ra tại khu vực gần trường học, nơi gia đình nạn nhân đang ở nhờ."
vims,Cluster_084,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7893890675241158,0.6264090177133655,0.3987138263665595,rouge-score,unicode_char,2,1,max_rouge_tuple,1855,250,1,6.254213317995891,9,1,"Vào khoảng 5 giờ sáng ngày 23/5, người dân đi tập thể dục tại khu vực cầu Cứng, thuộc tổ 26, phường Phương Lâm, TP Hòa Bình đã phát hiện thi thể một nam thanh niên tử vong. Nạn nhân được xác định là nam giới, khoảng 25-30 tuổi, mặc quần bò, áo trắng và có hình xăm ở cánh tay trái. Do không mang theo giấy tờ tùy thân nên danh tính nạn nhân hiện vẫn chưa được xác định. Ngay sau khi nhận được tin báo, lực lượng Công an TP Hòa Bình đã có mặt để phong tỏa hiện trường và tiến hành khám nghiệm tử thi. Kết quả khám nghiệm ban đầu cho thấy nạn nhân tử vong trong tư thế nằm ngửa với nhiều vết máu tập trung ở vùng miệng và tai. Cơ quan chức năng xác định trên cơ thể nạn nhân không có dấu hiệu bị tác động bởi ngoại lực từ bên ngoài. Theo thông tin từ ông Trương Quang Hải - Chánh Văn phòng Công an tỉnh Hòa Bình, kết quả điều tra bước đầu cho thấy nạn nhân tử vong do sốc ma túy. Hiện cơ quan công an đang tiếp tục làm rõ nguyên nhân vụ việc."
vims,Cluster_085,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8341930729550481,0.6051660516605166,0.37582903463522477,rouge-score,unicode_char,2,0,max_rouge_tuple,5905,942,3,17.826718815951608,13,2,"Công an tỉnh Cà Mau đã bắt giữ đối tượng Phan Hoàng Thông (biệt danh ""Cu Thông"") để điều tra vụ truy sát khiến anh Thái Thiện Nhân (25 tuổi) bị thương nặng. Sự việc xảy ra vào khoảng 2 giờ ngày 20/5 tại một quán ăn trên đường Nguyễn Trãi, phường 9, TP. Cà Mau. Khi anh Nhân đang trông coi cơ sở Thiện Thanh Spa, một nhóm gần 20 người đi xe máy cầm mã tấu đã xông vào tấn công. Dù nạn nhân đã bỏ chạy vào phía sau quán, nhóm đối tượng vẫn quyết truy sát, chém nhiều nhát vào đầu và tay trái khiến anh Nhân bị thương nghiêm trọng, phải khâu từ 27 đến 30 mũi tại Bệnh viện Đa khoa tỉnh Cà Mau. Trước đó, bà Thái Thiện Thanh (chủ cơ sở Thiện Thanh Spa và là chị của nạn nhân) cho biết cơ sở liên tục bị ""khủng bố"" bằng nước sơn, gạch đá và hột vịt thối. Bà cũng nhận được tin nhắn đe dọa ""gặp đâu chém đó"" từ nhóm đối tượng do mâu thuẫn với bạn gái của người đứng đầu nhóm. Dù bà đã trình báo cơ quan chức năng để can thiệp vì lo ngại tính mạng, vụ truy sát vẫn xảy ra."
vims,Cluster_086,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.655017473789316,0.5457271364317842,0.38642036944583125,rouge-score,unicode_char,2,0,max_rouge_tuple,7852,1350,4,29.38447520392947,35,3,"Trong 24 giờ qua, các tỉnh Tây Bắc, Việt Bắc Bắc Bộ, Tây Nguyên và Nam Bộ đã ghi nhận mưa vừa, mưa to và rải rác có dông, với một số địa phương như Eahleo (Đắc Lắc) đạt 121mm, Sapa (Lào Cai) 83mm. Dự báo trong sáng và đêm ngày 24/5, khu vực Tây Bắc và Việt Bắc Bắc Bộ tiếp tục có mưa, mưa vừa, mưa to và dông, kèm theo khả năng xảy ra tố lốc, mưa đá và gió giật mạnh. Trong 2-3 ngày tới, khu vực Tây Nguyên và Nam Bộ vẫn duy trì tình trạng mưa rải rác có dông. Trên biển, do ảnh hưởng của gió mùa Tây Nam hoạt động mạnh, các vùng biển từ Bình Thuận đến Cà Mau, Cà Mau đến Kiên Giang, vịnh Thái Lan và Nam Biển Đông (bao gồm quần đảo Trường Sa) có mưa dông mạnh, gió Tây Nam mạnh cấp 4-6, giật cấp 7 và biển động. Tại Côn Đảo đã ghi nhận gió giật mạnh cấp 7. Thời tiết có sự phân hóa rõ rệt: Hà Nội và các tỉnh từ Thanh Hóa đến Thừa Thiên Huế có mưa rào và dông vài nơi."
vims,Cluster_087,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8048113723346091,0.5221674876847292,0.35866593767085836,rouge-score,unicode_char,2,0,max_rouge_tuple,12337,1025,3,21.417124136933126,20,2,"Ngày 18/5/2016, lực lượng Công an TP.HCM, Bộ Công an và Công an tỉnh Lâm Đồng đã triệt phá thành công đường dây mua bán ma túy liên tỉnh quy mô lớn. Qua điều tra, đối tượng Nguyễn Duy Hùng (46 tuổi, quê Quảng Trị) và Nguyễn Tiến Khanh (35 tuổi, quê Vũng Tàu) là hai đối tượng cầm đầu, đều có tiền án về tội ""Tàng trữ, sử dụng trái phép chất ma túy"". Đường dây này hoạt động từ đầu năm 2016, sử dụng xưởng sửa chữa ô tô tại Thái Nguyên làm vỏ bọc để nhập ma túy từ cửa khẩu Tân Thanh (Lạng Sơn) vào TP.HCM. Hùng mua ma túy từ Trung Quốc với giá 200 triệu đồng/kg và bán lại cho các đầu nậu với giá 350 triệu đồng/kg, thu lợi nhuận lớn. Trong quá trình triệt phá, lực lượng chức năng đã bắt giữ 8 đối tượng, bao gồm Khưu Thanh Thảo, Nguyễn Văn Hải và Võ Kim Khánh. Tang vật thu giữ gồm hơn 10kg ma túy đá, 2 bánh heroin, 2 xe ô tô, gần 2,5 tỷ đồng, hơn 52.000 USD cùng 3 khẩu súng và 15 viên đạn. Cơ quan chức năng đang củng cố hồ sơ để xử lý các đối tượng về tội ""Mua bán trái phép chất ma túy"" và ""Tàng trữ trái phép vũ khí quân dụng""."
vims,Cluster_088,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8783530879600749,0.6196127420362273,0.41796631316281974,rouge-score,unicode_char,2,0,max_rouge_tuple,2151,323,1,7.25713230704423,10,1,"Nga vừa thực hiện các thử nghiệm chiến đấu với mẫu xe tăng chiến trường T-14 Armata mới nhất tại vùng Sverdolovsky, bao gồm các bài kiểm tra cơ động và bắn đạn thật. Được mệnh danh là “viên ngọc của lực lượng thiết giáp Nga”, T-14 Armata sở hữu công nghệ tàng hình tiên tiến, giúp xe không thể bị phát hiện bởi radar, tia hồng ngoại hay cảm quang nhờ lớp phủ đặc biệt và vật liệu mới mang tên ""The Mantle"". Về kỹ thuật, xe được trang bị hệ thống radar mảng pha điện tử chủ động tương tự chiến đấu cơ T-50 PAK FA, cùng các camera phục vụ trinh sát và điều chỉnh hỏa lực. Vũ khí chính gồm đại bác nòng trơn 125mm và súng máy 7,62mm điều khiển từ xa, với khả năng phát triển thành pháo tự hành hạng nặng 152mm trong tương lai. Điểm nổi bật là tháp pháo hoàn toàn tự động, cho phép tổ lái chỉ gồm 3 người ngồi ở phần trước tách biệt với khoang dự trữ đạn để đảm bảo an toàn. Với hệ thống phòng vệ 4 cấp và lớp vỏ chống đạn, T-14 Armata được khẳng định có thể đánh chặn mọi loại vũ khí chống tăng."
vims,Cluster_089,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8782489740082079,0.6383561643835618,0.4787961696306429,rouge-score,unicode_char,2,0,max_rouge_tuple,9066,1311,4,23.752489756094292,18,3,"Chiều ngày 23/5, ông Đinh Thế Huynh, Ủy viên Bộ Chính trị, Thường trực Ban Bí thư Trung ương Đảng, đã làm việc với Ban Thường vụ Tỉnh ủy Đắk Lắk về việc triển khai Nghị quyết Đại hội Đảng toàn quốc lần thứ XII và Nghị quyết Đại hội Đảng bộ tỉnh lần thứ XVI. Ông Đinh Thế Huynh đánh giá cao kết quả bầu cử đại biểu Quốc hội khóa XIV, Hội đồng nhân dân các cấp nhiệm kỳ 2016-2021 với tỉ lệ cử tri đi bầu đạt 99,94%, đồng thời biểu dương công tác khắc phục thiên tai và chăm lo đời sống nhân dân. Trước tình trạng biến đổi khí hậu gây thiệt hại nặng nề do hạn hán (hơn 70.155ha cây trồng bị hạn, gây thiệt hại trên 2.186 tỷ đồng), ông yêu cầu tỉnh tập trung khắc phục thiếu nước, rà soát hệ thống thủy lợi và chuyển dịch cơ cấu cây trồng sang nông nghiệp công nghệ cao. Đối với phát triển kinh tế, ông đề nghị Đắk Lắk đổi mới cơ chế chính sách để thu hút đầu tư vào các lĩnh vực thế mạnh, có chiến lược đột phá nâng cao chất lượng nhân lực và đảm bảo chế độ cho đồng bào dân tộc thiểu số."
vims,Cluster_090,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7978723404255319,0.6210045662100456,0.5121580547112462,rouge-score,unicode_char,2,0,max_rouge_tuple,4123,830,3,15.887667387956753,12,2,"Vào khoảng 14h50 ngày 23/5, một nam thanh niên tên Nguyễn Văn B (21 tuổi, quê Phú Xuyên, Hà Nội) đã nhảy từ cầu Thanh Trì xuống sông Hồng tự vẫn khi đang trên xe taxi từ hướng Gia Lâm vào trung tâm Hà Nội. Tại cột đèn số 42, khi chiếc xe taxi mang BKS 29A–504XX dừng lại, anh B. bất ngờ mở cửa xe, lao qua dải phân cách và nhảy xuống dòng nước chảy xiết ở độ cao gần 50 mét, nhanh chóng mất tích. Chứng kiến sự việc, cô gái đi cùng là Nguyễn Thị V (17 tuổi, quê Thuận Thành, Bắc Ninh) đã lao ra khỏi xe gào thét kêu cứu trong tuyệt vọng và sau đó ngất lịm. Người dân tại hiện trường đã kịp thời dừng xe để sơ cứu cho nạn nhân nữ. Tại hiện trường, người dân phát hiện một lá thư tuyệt mệnh của anh B. (tên Biểu) gửi cho vợ (tên Vân) với nội dung “đừng cứng đầu” cùng một món tóc của nạn nhân. Đến 19h cùng ngày, lực lượng chức năng vẫn chưa tìm thấy thi thể của anh B. Công an huyện Gia Lâm hiện đang phối hợp với các lực lượng chức năng tích cực tìm kiếm và điều tra làm rõ nguyên nhân vụ việc."
vims,Cluster_091,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8759376803231391,0.6759098786828422,0.5020196191575302,rouge-score,unicode_char,2,1,max_rouge_tuple,1945,345,1,6.4883700559148565,6,1,"Tại Cúp bắn súng thế giới 2016 diễn ra từ ngày 19-26/5, xạ thủ Hoàng Xuân Vinh đã giành được Huy chương Đồng ở nội dung sở trường 10m súng ngắn hơi nam. Với thành tích 585 điểm ở vòng loại, anh xếp hạng 4 trên tổng số 112 xạ thủ tham dự để giành quyền vào chung kết. Tại vòng đấu tranh huy chương, Xuân Vinh đạt 179,8 điểm, xếp thứ 3 sau khi vượt qua các tay súng nổi tiếng thế giới như Jing Jongoh (Hàn Quốc) và Pang Wei (Trung Quốc). Huy chương Vàng thuộc về Oleh Omelchuk (Ukraine) với 201,9 điểm và Huy chương Bạc thuộc về Ismail Keles (Thổ Nhĩ Kỳ) với 201,1 điểm. Đây là tấm huy chương quốc tế thứ hai của Xuân Vinh trong năm 2016, sau khi anh giành HCĐ tại ISSF World Cup ở Bangkok từ ngày 1-9/3. Thành tích này là bước chuẩn bị quan trọng cho Olympic Rio 2016, nơi Xuân Vinh và Trần Quốc Cường là hai vận động viên bắn súng Việt Nam giành quyền tham dự. Trước đó, tại Olympic London 2012, Xuân Vinh từng suýt giành được HCĐ nội dung 50m súng ngắn bắn chậm khi kém đối thủ 0,1 điểm. Tại giải đấu lần này, trong khi Xuân Vinh đạt thành tích tốt, Trần Quốc Cường xếp hạng 25 với 579 điểm ở vòng loại."
vims,Cluster_092,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.859173126614987,0.6144890038809832,0.41731266149870805,rouge-score,unicode_char,2,0,max_rouge_tuple,6275,861,3,16.13347125297878,13,2,"Nhật hoàng Akihito, 82 tuổi, đã có phát biểu hiếm hoi qua một đoạn video công bố chiều 8-8 (giờ địa phương) để bóng gió về việc rời khỏi ngai vàng. Dù không trực tiếp sử dụng từ ""thoái vị"", ông nhấn mạnh mong muốn chuyển giao nhiệm vụ vì lo ngại sức khỏe suy giảm sau các ca phẫu thuật tim và điều trị ung thư tuyến tiền liệt khiến ông khó hoàn thành trọn vẹn bổn phận biểu tượng quốc gia. Đây là động thái chưa từng có tiền lệ trong lịch sử Nhật Bản hiện đại, bởi theo Hiến pháp, Nhật hoàng là biểu tượng ""đoàn kết nhân dân"" và không có quyền lực chính trị. Trước thông điệp này, Thủ tướng Shinzo Abe khẳng định chính phủ sẽ thảo luận nghiêm túc các thay đổi pháp lý để cho phép Nhật hoàng thoái vị thay vì quy định trị vì cho đến khi băng hà. Dự kiến, ông sẽ truyền ngôi cho Thái tử Naruhito, 56 tuổi, người hiện đang đảm nhiệm một số nghĩa vụ chính thức thay ông. Trong khi đa số người dân thông cảm với mong muốn ""về hưu"" của Nhật hoàng, một số người bảo thủ vẫn phản đối động thái này."
vims,Cluster_093,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8899242865463017,0.6495626822157435,0.46592894583576006,rouge-score,unicode_char,2,0,max_rouge_tuple,3348,321,1,7.121328440029174,8,1,"Vào sáng ngày 8.8, một vụ đánh bom đẫm máu đã xảy ra tại Bệnh viện Dân sự Quetta, tỉnh Balochistan, Pakistan, khiến ít nhất 70 đến 93 người thiệt mạng và hơn 100 người bị thương. Vụ nổ xảy ra vào khoảng 9 giờ 30 sáng (giờ địa phương) khi một đám đông khoảng 200 người, bao gồm các nhà báo và luật sư, đang tập trung tại khoa cấp cứu để tiễn đưa linh cữu của ông Bilal Anwar Kasi, một luật sư nổi tiếng bị sát hại trước đó. Hai nhóm vũ trang đã lên tiếng nhận trách nhiệm về vụ tấn công này. Nhóm Jamaat-ur-Ahrar (nhánh Taliban tại Pakistan) tuyên bố thực hiện vụ đánh bom và đe dọa sẽ tiếp tục các hành động tương tự. Đồng thời, tổ chức Nhà nước Hồi giáo (IS) cũng khẳng định đứng sau vụ việc, với thông tin cho rằng một chiến binh IS đã kích nổ đai bom giữa đám đông các nhân viên Bộ Tư pháp và cảnh sát. Tuy nhiên, thông tin về việc IS trực tiếp tham gia vẫn chưa được xác thực đầy đủ. Liên Hiệp Quốc và Hoa Kỳ đã lên án mạnh mẽ vụ tấn công ""kinh hoàng"" này. Chính quyền tỉnh Balochistan đã công bố để tang 3 ngày cho các nạn nhân."
vims,Cluster_094,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8349626221966648,0.595279217040875,0.43933294997124783,rouge-score,unicode_char,2,0,max_rouge_tuple,11962,1035,3,21.49162642005831,22,2,"Chiều ngày 8/8, Công an tỉnh Hà Nam phối hợp với Bộ Công an tổ chức họp báo công bố kết quả điều tra vụ án bắn chết ông Lê Hữu Trí (41 tuổi), Giám đốc Công ty TNHH Hữu Trí. Vụ án xảy ra vào lúc 15h18 ngày 4/7 tại thôn Bảo Lộc 1, phường Thanh Châu, thành phố Phủ Lý. Tại hiện trường, Lê Việt Hoàn (35 tuổi) đã sử dụng súng K54 bắn liên tiếp khiến ông Trí trúng 5 vết thương ở vùng ngực và tử vong do mất máu cấp. Cơ quan điều tra xác định nguyên nhân vụ án xuất phát từ mâu thuẫn cá nhân sâu sắc. Nguyễn Sỹ Đạt (46 tuổi), một người có tiền án về tội chiếm đoạt tài sản, là kẻ chủ mưu. Đạt đã thuê Lê Việt Hoàn giết ông Trí với giá 500 triệu đồng, trực tiếp mua súng và hướng dẫn Hoàn bắn thử để chuẩn bị kế hoạch. Nhóm đối tượng đã theo dõi kỹ thói quen đi lễ của nạn nhân để phục kích. Sau hơn một tháng ròng rã điều tra, lực lượng chức năng đã bắt giữ đồng loạt 3 đối tượng là Nguyễn Sỹ Đạt, Lê Việt Hoàn và Lê Thái Duy (28 tuổi). Các đối tượng sau khi gây án đã phi tang tang vật tại hồ Tam Trúc và khu vực núi cấm."
vims,Cluster_095,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8573141486810552,0.7034813925570228,0.5047961630695444,rouge-score,unicode_char,2,1,max_rouge_tuple,5027,974,3,17.937518906081095,14,2,"Khoảng 22h00 ngày 21/5/2016, Tổ tuần tra kiểm soát giao thông thuộc Phòng Cảnh sát giao thông tỉnh Bắc Giang đã phát hiện và bắt giữ chiếc xe ô tô bán tải Ford Ranger, biển kiểm soát 12C-044.29 tại Km 104+200 Quốc lộ 1A, địa phận xã Yên Mỹ, huyện Lạng Giang. Qua kiểm tra, lực lượng chức năng phát hiện 17 bao tải chứa 107 đoạn ngà voi với tổng trọng lượng 553,5 kg (ước tính từ khoảng 20 con voi trở lên) cùng một bộ biển số xe 29C-315.68 được cất giấu kín trong thùng xe. Lái xe là Nguyễn Quang Huy (SN 1988, trú tại TP. Lạng Sơn) thừa nhận đang vận chuyển số ngà voi này từ Hà Nội lên Lạng Sơn để tiêu thụ. Trong quá trình di chuyển về trụ sở, đối tượng có hành vi gợi ý đưa 500 triệu đồng để được ""bỏ qua"" nhưng bị lực lượng chức năng kiên quyết từ chối và lập biên bản hành vi vi phạm. Hiện tại, đối tượng, phương tiện và toàn bộ tang vật đã được bàn giao cho Phòng Cảnh sát kinh tế Công an tỉnh Bắc Giang để tiếp tục điều tra, xử lý theo thẩm quyền."
